medium;painter;title;url;year;local_filename;year_unambiguous;Observer;SessionID;FlippedLR;Confidence;Estimates;Duration;Painting CenterXY;Painting size
oil on canvas;Pietro Longhi;Die Wahrsagerin;https://upload.wikimedia.org/wikipedia/commons/8/83/Pietro_Longhi_036.jpg;1752;Pietro_Longhi_036.jpg;1752;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Die Wahrsagerin;https://upload.wikimedia.org/wikipedia/commons/0/0e/Pietro_Longhi_037.jpg;1752;Pietro_Longhi_037.jpg;1752;KSC94w;;;;;;;
oil on panel;Pietro Longhi;The Washerwomen;https://upload.wikimedia.org/wikipedia/commons/1/1a/Pietro_Longhi_038.jpg;1740;Pietro_Longhi_038.jpg;1740;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Familie;https://upload.wikimedia.org/wikipedia/commons/2/2f/Pietro_Longhi_039.jpg;1746;Pietro_Longhi_039.jpg;1746;KSC94w;;;;;;;
fresco;Pietro Longhi;Fresko in San Pantalon in Venedig, Szene: Hl. Märtyrerin, Fragment;https://upload.wikimedia.org/wikipedia/commons/c/cf/Pietro_Longhi_040.jpg;1744-1745;Pietro_Longhi_040.jpg;1745;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Gemäldeserie »Die Jagd im Tal«, Szene: Der Aufbruch zur Jagd;https://upload.wikimedia.org/wikipedia/commons/4/4f/Pietro_Longhi_041.jpg;1765-1770;Pietro_Longhi_041.jpg;1770;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Gemäldeserie »Die Jagd im Tal«, Szene: Der Schütze im Faß;https://upload.wikimedia.org/wikipedia/commons/7/73/Pietro_Longhi_042.jpg;1765-1770;Pietro_Longhi_042.jpg;1770;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Gemäldeserie »Die Jagd im Tal«, Szene: Die Ankunft des Signore;https://upload.wikimedia.org/wikipedia/commons/c/c3/Pietro_Longhi_043.jpg;1765-1770;Pietro_Longhi_043.jpg;1770;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Gemäldeserie »Die Jagd im Tal«, Szene: Die Auslosung der Jäger;https://upload.wikimedia.org/wikipedia/commons/6/6b/Pietro_Longhi_044.jpg;1765-1770;Pietro_Longhi_044.jpg;1770;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Gemäldeserie »Die Jagd im Tal«, Szene: Die Vorbereitung der Gewehre;https://upload.wikimedia.org/wikipedia/commons/9/96/Pietro_Longhi_045.jpg;1765-1770;Pietro_Longhi_045.jpg;1770;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Gruppenbild von venezianischen Mönchen, Kanonikern und Mitglieder venezianischer Bruderschaften;https://upload.wikimedia.org/wikipedia/commons/d/db/Pietro_Longhi_046.jpg;1761;Pietro_Longhi_046.jpg;1761;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Hirtenjunge;https://upload.wikimedia.org/wikipedia/commons/f/fe/Pietro_Longhi_047.jpg;1740;Pietro_Longhi_047.jpg;1740;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Hirtenmädchen mit Körbchen;https://upload.wikimedia.org/wikipedia/commons/8/86/Pietro_Longhi_048.jpg;1740;Pietro_Longhi_048.jpg;1740;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Im Gemüsegarten an der Flußmündung;https://upload.wikimedia.org/wikipedia/commons/e/e1/Pietro_Longhi_049.jpg;1759;Pietro_Longhi_049.jpg;1759;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Im Gemüsegarten an der Flußmündung;https://upload.wikimedia.org/wikipedia/commons/7/70/Pietro_Longhi_050.jpg;1759;Pietro_Longhi_050.jpg;1759;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Kleines Konzert;https://upload.wikimedia.org/wikipedia/commons/9/97/Pietro_Longhi_051.jpg;1741;Pietro_Longhi_051.jpg;1741;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Konversation in Familie;https://upload.wikimedia.org/wikipedia/commons/8/8a/Pietro_Longhi_052.jpg;1760;Pietro_Longhi_052.jpg;1760;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Porträt der Familie Sagredo;https://upload.wikimedia.org/wikipedia/commons/f/fe/Pietro_Longhi_053.jpg;1752;Pietro_Longhi_053.jpg;1752;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Porträt des Bischofs Benedetto Ganassoni;https://upload.wikimedia.org/wikipedia/commons/8/87/Pietro_Longhi_054.jpg;1774;Pietro_Longhi_054.jpg;1774;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Portrait of Francesco Guardi (1712-1793);https://upload.wikimedia.org/wikipedia/commons/a/a4/Pietro_Longhi_055.jpg;1764;Pietro_Longhi_055.jpg;1764;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Portrait of a Patrician Family;https://upload.wikimedia.org/wikipedia/commons/1/17/Pietro_Longhi_056.jpg;1752;Pietro_Longhi_056.jpg;1752;KSC94w;;;;;;;
oil on canvas;Pietro Longhi;Porträt einer venezianischen Familie;https://upload.wikimedia.org/wikipedia/commons/c/c3/Pietro_Longhi_057.jpg;1760-1765;Pietro_Longhi_057.jpg;1765;KSC94w;;;;;;;
Holz;Pietro Lorenzetti;Humilitas-Polyptychon: Elf Szenen aus dem Leben der Hl. Humilitas, Detail;https://upload.wikimedia.org/wikipedia/commons/6/69/Pietro_Lorenzetti_001.jpg;1341;Pietro_Lorenzetti_001.jpg;1341;KSC94w;;;;;;;
Holz;Pietro Lorenzetti;Madonna dei Tramonti;https://upload.wikimedia.org/wikipedia/commons/5/54/Pietro_Lorenzetti_002.jpg;1330;Pietro_Lorenzetti_002.jpg;1330;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altar des Hl. Augustinus, Szene:;https://upload.wikimedia.org/wikipedia/commons/f/fc/Pietro_Perugino_001.jpg;1506-1510;Pietro_Perugino_001.jpg;1510;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altar des Hl. Augustinus, Szene: Anbetung der Hirten, Detail;https://upload.wikimedia.org/wikipedia/commons/4/4d/Pietro_Perugino_002.jpg;1506-1510;Pietro_Perugino_002.jpg;1510;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altar des Hl. Augustinus, Szene: Johannes der Täufer und der heilige Augustinus;https://upload.wikimedia.org/wikipedia/commons/1/1e/Pietro_Perugino_003.jpg;1506-1510;Pietro_Perugino_003.jpg;1510;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altar des Hl. Augustinus, Szene: Taufe Christi;https://upload.wikimedia.org/wikipedia/commons/f/fb/Pietro_Perugino_004.jpg;1506-1510;Pietro_Perugino_004.jpg;1510;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Altarpolyptychon, Haupttafel: Christi Geburt, Lünette der Haupttafel: Kreuzigung, linker Flügel: Hl. Johannes d. Täufer und Erzengel Michael, Verkündigungsengel, rechter Flügel: Hl. Hieronymus und Hl. Georg, Jungfrau der Verkündigung;https://upload.wikimedia.org/wikipedia/commons/6/66/Pietro_Perugino_005.jpg;1491;Pietro_Perugino_005.jpg;1491;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altarpolyptychon, Predellatafel, Szene: Anbetung der Heiligen Drei Könige;https://upload.wikimedia.org/wikipedia/commons/1/11/Pietro_Perugino_006.jpg;1496;Pietro_Perugino_006.jpg;1496;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altartriptychon der Certosa von Pavia, linker Flügel, Szene: Erzengel Michael;https://upload.wikimedia.org/wikipedia/commons/a/aa/Pietro_Perugino_007.jpg;1499;Pietro_Perugino_007.jpg;1499;KSC94w;;;;;;;
Öl auf Holz;Pietro Perugino;Altartriptychon der Certosa von Pavia, Mitteltafel, Szene: Maria, das Kind anbetend, mit dem Erzengel Gabriel und drei musizierenden Engeln;https://upload.wikimedia.org/wikipedia/commons/3/39/Pietro_Perugino_008.jpg;1499;Pietro_Perugino_008.jpg;1499;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Altartriptychon der Certosa von Pavia, rechter Flügel, Szene: Erzengel Raffael und der kleine Tobias;https://upload.wikimedia.org/wikipedia/commons/3/3d/Pietro_Perugino_009.jpg;1499;Pietro_Perugino_009.jpg;1499;KSC94w;;;;;;;
Tempera auf Leinwand;Pietro Perugino;Amor kämpft gegen die Keuschheit;https://upload.wikimedia.org/wikipedia/commons/a/a4/Pietro_Perugino_010.jpg;1505;Pietro_Perugino_010.jpg;1505;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Beweinung Christi;https://upload.wikimedia.org/wikipedia/commons/1/18/Pietro_Perugino_011.jpg;1495;Pietro_Perugino_011.jpg;1495;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Beweinung Christi, Detail: Josef von Arimathia;https://upload.wikimedia.org/wikipedia/commons/4/4e/Pietro_Perugino_012.jpg;1495;Pietro_Perugino_012.jpg;1495;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Beweinung Christi, Detail: Landschaft;https://upload.wikimedia.org/wikipedia/commons/b/b7/Pietro_Perugino_013.jpg;1495;Pietro_Perugino_013.jpg;1495;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Beweinung Christi, Detail: Maria Magdalena und Maria;https://upload.wikimedia.org/wikipedia/commons/e/e9/Pietro_Perugino_014.jpg;1495;Pietro_Perugino_014.jpg;1495;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Die Vermählung Mariens;https://upload.wikimedia.org/wikipedia/commons/4/4c/Pietro_Perugino_016.jpg;between circa 1503 and circa 1504;Pietro_Perugino_016.jpg;1504;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Anbetung der Hirten;https://upload.wikimedia.org/wikipedia/commons/8/8e/Pietro_Perugino_017.jpg;1497-1500;Pietro_Perugino_017.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Anbetung der Hirten, Detail;https://upload.wikimedia.org/wikipedia/commons/2/2a/Pietro_Perugino_018.jpg;1497-1500;Pietro_Perugino_018.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Cato;https://upload.wikimedia.org/wikipedia/commons/5/52/Pietro_Perugino_019.jpg;1497-1500;Pietro_Perugino_019.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Cato;https://upload.wikimedia.org/wikipedia/commons/a/a0/Pietro_Perugino_020.jpg;1497-1500;Pietro_Perugino_020.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Fortitudo und Temperantia mit antiken Helden;https://upload.wikimedia.org/wikipedia/commons/d/db/Pietro_Perugino_021.jpg;1497-1500;Pietro_Perugino_021.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Fortitudo und Temperantia mit antiken Helden, Detail;https://upload.wikimedia.org/wikipedia/commons/4/45/Pietro_Perugino_022.jpg;1497-1500;Pietro_Perugino_022.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Fortitudo und Temperantia mit antiken Helden, Detail;https://upload.wikimedia.org/wikipedia/commons/5/56/Pietro_Perugino_023.jpg;1497-1500;Pietro_Perugino_023.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Gottvater mit Propheten und Sibyllen;https://upload.wikimedia.org/wikipedia/commons/b/be/Pietro_Perugino_024.jpg;1497-1500;Pietro_Perugino_024.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Gottvater mit Propheten und Sibyllen, Detail;https://upload.wikimedia.org/wikipedia/commons/d/db/Pietro_Perugino_025.jpg;1497-1500;Pietro_Perugino_025.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Gottvater mit Propheten und Sibyllen, Detail;https://upload.wikimedia.org/wikipedia/commons/1/16/Pietro_Perugino_026.jpg;1497-1500;Pietro_Perugino_026.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Gottvater mit Propheten und Sibyllen, Detail;https://upload.wikimedia.org/wikipedia/commons/c/c1/Pietro_Perugino_027.jpg;1497-1500;Pietro_Perugino_027.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Prudenzia und Justizia mit antiken Weisen;https://upload.wikimedia.org/wikipedia/commons/7/7b/Pietro_Perugino_028.jpg;1497-1500;Pietro_Perugino_028.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Prudenzia und Justizia mit antiken Weisen, Detail;https://upload.wikimedia.org/wikipedia/commons/b/bf/Pietro_Perugino_029.jpg;1497-1500;Pietro_Perugino_029.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Prudenzia und Justizia mit antiken Weisen, Detail;https://upload.wikimedia.org/wikipedia/commons/c/c9/Pietro_Perugino_030.jpg;1497-1500;Pietro_Perugino_030.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Selbstporträt;https://upload.wikimedia.org/wikipedia/commons/3/3b/Pietro_Perugino_031.jpg;1497-1500;Pietro_Perugino_031.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Verklärung Christi;https://upload.wikimedia.org/wikipedia/commons/7/72/Pietro_Perugino_032.jpg;1497-1500;Pietro_Perugino_032.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken der Sala d'Udienza im Collegio del Cambio in Perugia, Szene: Verklärung Christi, Detail;https://upload.wikimedia.org/wikipedia/commons/e/e1/Pietro_Perugino_033.jpg;1497-1500;Pietro_Perugino_033.jpg;1500;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken in der Sixtinischen Kapelle, Szene: Christus übergibt Petrus den Schlüssel zum Himmelreich;https://upload.wikimedia.org/wikipedia/commons/e/ec/Pietro_Perugino_034.jpg;1480-1482;Pietro_Perugino_034.jpg;1482;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken in der Sixtinischen Kapelle, Szene: Christus übergibt Petrus den Schlüssel zum Himmelreich, Detail;https://upload.wikimedia.org/wikipedia/commons/d/d0/Pietro_Perugino_035.jpg;1480-1482;Pietro_Perugino_035.jpg;1482;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken in der Sixtinischen Kapelle, Szene: Christus übergibt Petrus den Schlüssel zum Himmelreich, Detail;https://upload.wikimedia.org/wikipedia/commons/0/05/Pietro_Perugino_036.jpg;1480-1482;Pietro_Perugino_036.jpg;1482;KSC94w;;;;;;;
fresco;Pietro Perugino;Fresken in der Sixtinischen Kapelle, Szene: Taufe Christi;https://upload.wikimedia.org/wikipedia/commons/4/41/Pietro_Perugino_037.jpg;1480-1482;Pietro_Perugino_037.jpg;1482;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Galitzin-Triptychon, linker Flügel: Hl. Hieronymus;https://upload.wikimedia.org/wikipedia/commons/e/ec/Pietro_Perugino_039.jpg;1482;Pietro_Perugino_039.jpg;1482;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Galitzin-Triptychon, Mitteltafel: Kreuzigung mit Maria und Hl. Johannes;https://upload.wikimedia.org/wikipedia/commons/a/a9/Pietro_Perugino_040.jpg;1482;Pietro_Perugino_040.jpg;1482;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Galitzin-Triptychon, Mitteltafel: Kreuzigung mit Maria und Hl. Johannes, Detail: Hl. Johannes;https://upload.wikimedia.org/wikipedia/commons/5/5e/Pietro_Perugino_041.jpg;1482;Pietro_Perugino_041.jpg;1482;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Galitzin-Triptychon, Mitteltafel: Kreuzigung mit Maria und Hl. Johannes, Detail: Maria;https://upload.wikimedia.org/wikipedia/commons/4/49/Pietro_Perugino_042.jpg;1482;Pietro_Perugino_042.jpg;1482;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Galitzin-Triptychon, rechter Flügel: Hl. Maria Magdalena;https://upload.wikimedia.org/wikipedia/commons/1/15/Pietro_Perugino_043.jpg;1482;Pietro_Perugino_043.jpg;1482;KSC94w;;;;;;;
tempera on wood;Pietro Perugino;Gemäldezyklus zur den Wundern des Hl. Bernhard, Szene:;https://upload.wikimedia.org/wikipedia/commons/5/50/Pietro_Perugino_044.jpg;1473;Pietro_Perugino_044.jpg;1473;KSC94w;;;;;;;
tempera on wood;Pietro Perugino;Gemäldezyklus zur den Wundern des Hl. Bernhard, Szene: Heilung eines Mädchens;https://upload.wikimedia.org/wikipedia/commons/0/04/Pietro_Perugino_045.jpg;1473;Pietro_Perugino_045.jpg;1473;KSC94w;;;;;;;
tempera on wood;Pietro Perugino;Gemäldezyklus zur den Wundern des Hl. Bernhard, Szene:;https://upload.wikimedia.org/wikipedia/commons/e/e2/Pietro_Perugino_046.jpg;1473;Pietro_Perugino_046.jpg;1473;KSC94w;;;;;;;
tempera on wood;Pietro Perugino;Hl. Maria Magdalena;https://upload.wikimedia.org/wikipedia/commons/4/47/Pietro_Perugino_047.jpg;1500;Pietro_Perugino_047.jpg;1500;KSC94w;;;;;;;
tempera on panel;Pietro Perugino;Saint Sebastian;https://upload.wikimedia.org/wikipedia/commons/f/f0/Pietro_Perugino_048.jpg;1480;Pietro_Perugino_048.jpg;1480;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Hl. Sebastian;https://upload.wikimedia.org/wikipedia/commons/0/0b/Pietro_Perugino_049.jpg;1500;Pietro_Perugino_049.jpg;1500;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Hl. Sebastian, Detail;https://upload.wikimedia.org/wikipedia/commons/e/eb/Pietro_Perugino_050.jpg;1500;Pietro_Perugino_050.jpg;1500;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Madonna;https://upload.wikimedia.org/wikipedia/commons/f/f7/Pietro_Perugino_051.jpg;1501;Pietro_Perugino_051.jpg;1501;KSC94w;;;;;;;
oil on canvas;Pietro Perugino;Madonna mit dem Hl. Herkulanus und dem Hl. Constanzius von Perugia;https://upload.wikimedia.org/wikipedia/commons/e/e4/Pietro_Perugino_054.jpg;1515;Pietro_Perugino_054.jpg;1515;KSC94w;;;;;;;
oil on panel;Workshop of Pietro Perugino;Madonna mit Hl. Johannes dem Täufer;https://upload.wikimedia.org/wikipedia/commons/f/f7/Pietro_Perugino_056.jpg;1497;Pietro_Perugino_056.jpg;1497;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Madonna mit Hl. Johannes dem Täufer, Detail: Kopf der Madonna;https://upload.wikimedia.org/wikipedia/commons/7/77/Pietro_Perugino_057.jpg;1505-1510;Pietro_Perugino_057.jpg;1510;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Maria, das Christuskind anbetend, mit Johannes dem Täufer und einem Engel (Madonna des Sacco);https://upload.wikimedia.org/wikipedia/commons/0/0f/Pietro_Perugino_058.jpg;1495-1500;Pietro_Perugino_058.jpg;1500;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Maria, das Kind anbetend, mit Hl. Johannes dem Evangelisten und Hl. Maria Magdalena;https://upload.wikimedia.org/wikipedia/commons/2/26/Pietro_Perugino_059.jpg;1503;Pietro_Perugino_059.jpg;1503;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Maria Himmelfahrt mit vier Heiligen, Detail: Erzengel Michael;https://upload.wikimedia.org/wikipedia/commons/7/7c/Pietro_Perugino_060.jpg;1500;Pietro_Perugino_060.jpg;1500;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Maria Himmelfahrt mit vier Heiligen, Detail: Bernardo degli Uberti (Vierter oder fünfter Generalabt der Vallombrosaner);https://upload.wikimedia.org/wikipedia/commons/8/81/Pietro_Perugino_061.jpg;1500;Pietro_Perugino_061.jpg;1500;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Maria Himmelfahrt mit vier Heiligen, von links: Bernardo degli Uberti (Mönch des Klosters und späterer Kardinal), Giovanni Gualberto (Gründer des Klosters), Benedikt, Erzengel Michael.;https://upload.wikimedia.org/wikipedia/commons/f/f6/Pietro_Perugino_062.jpg;1500;Pietro_Perugino_062.jpg;1500;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Pietà;https://upload.wikimedia.org/wikipedia/commons/4/49/Pietro_Perugino_063.jpg;1494-1495;Pietro_Perugino_063.jpg;1495;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Pietà, Detail: Maria;https://upload.wikimedia.org/wikipedia/commons/8/88/Pietro_Perugino_064.jpg;1494-1495;Pietro_Perugino_064.jpg;1495;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Porträt des Don Baldassarre di Antonio di Angelo;https://upload.wikimedia.org/wikipedia/commons/5/5f/Pietro_Perugino_065.jpg;1499;Pietro_Perugino_065.jpg;1499;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Porträt des Don Biagio Milanesi;https://upload.wikimedia.org/wikipedia/commons/9/9c/Pietro_Perugino_066.jpg;1499;Pietro_Perugino_066.jpg;1499;KSC94w;;;;;;;
tempera on panel;Pietro Perugino;Portrait of Francesco delle Opere;https://upload.wikimedia.org/wikipedia/commons/9/9f/Pietro_Perugino_067.jpg;1494;Pietro_Perugino_067.jpg;1494;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Thronende Madonna mit Hl. Johannes dem Täufer und Hl. Sebastian;https://upload.wikimedia.org/wikipedia/commons/c/c6/Pietro_Perugino_068.jpg;1493;Pietro_Perugino_068.jpg;1493;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Thronende Madonna mit Hl. Johannes dem Täufer und Hl. Sebastian, Detail: Hl. Johannes der Täufer;https://upload.wikimedia.org/wikipedia/commons/d/db/Pietro_Perugino_069.jpg;1493;Pietro_Perugino_069.jpg;1493;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Thronende Madonna mit Hl. Johannes dem Täufer und Hl. Sebastian, Detail: Hl. Sebastian;https://upload.wikimedia.org/wikipedia/commons/d/d9/Pietro_Perugino_070.jpg;1493;Pietro_Perugino_070.jpg;1493;KSC94w;;;;;;;
Tempera auf Holz;Pietro Perugino;Thronende Madonna mit zwei Engeln, Hl. Rosa und Hl. Katharina von Alexandrien, Tondo;https://upload.wikimedia.org/wikipedia/commons/1/14/Pietro_Perugino_071.jpg;1492;Pietro_Perugino_071.jpg;1492;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Vision des Hl. Bernhard, Szene: Maria und zwei Engel erscheinen dem Hl. Berhard, im Hintergrund: Hl. Johannes der Evangelist und Hl. Bartolomäus;https://upload.wikimedia.org/wikipedia/commons/2/27/Pietro_Perugino_072.jpg;1493;Pietro_Perugino_072.jpg;1493;KSC94w;;;;;;;
oil on panel;Pietro Perugino;Vision des Hl. Bernhard, Szene: Maria und zwei Engel erscheinen dem Hl. Berhard, im Hintergrund: Hl. Johannes der Evangelist und Hl. Bartolomäus, Detail;https://upload.wikimedia.org/wikipedia/commons/9/98/Pietro_Perugino_073.jpg;1493;Pietro_Perugino_073.jpg;1493;KSC94w;;;;;;;
fresco;Pinturicchio;Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Deckenfresko, Detail;https://upload.wikimedia.org/wikipedia/commons/a/a6/Pintoricchio_001.jpg;1502-1507;Pintoricchio_001.jpg;1507;KSC94w;;;;;;;
Fresko;Pinturicchio;Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Szene: E. S. Piccolomimi präsentiert Friedrich III. die Braut Eleonora von Portugal;https://upload.wikimedia.org/wikipedia/commons/8/83/Pintoricchio_002.jpg;1502-1507;Pintoricchio_002.jpg;1507;KSC94w;;;;;;;
fresco;Pinturicchio;Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Szene: E. S. Piccolomimi präsentiert Friedrich III. die Braut Eleonora von Portugal (Bildausschnitt);https://upload.wikimedia.org/wikipedia/commons/a/a9/Pintoricchio_002a.jpg;1502-1507;Pintoricchio_002a.jpg;1507;KSC94w;;;;;;;
fresco;Pinturicchio;Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Szene: E. S. Piccolomini als Botschafter in Schottland;https://upload.wikimedia.org/wikipedia/commons/7/70/Pintoricchio_003.jpg;1502-1507;Pintoricchio_003.jpg;1507;KSC94w;;;;;;;
fresco;Pinturicchio;Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Szene: E. S. Piccolomini als Botschafter in Schottland, Detail: Landschaft im Hintergrund;https://upload.wikimedia.org/wikipedia/commons/6/6e/Pintoricchio_004.jpg;1502-1507;Pintoricchio_004.jpg;1507;KSC94w;;;;;;;
fresco;Pinturicchio;Freskenzyklus zu Leben und Taten des Enea Silvio Piccolomini, Papst Pius II. in der Dombibliothek zu Siena, Szene: E. S. Piccolomini bricht zum Konzil nach Basel auf;https://upload.wikimedia.org/wikipedia/commons/4/4b/Pintoricchio_005.jpg;1502-1507;Pintoricchio_005.jpg;1507;KSC94w;;;;;;;
