imgname;title;painter;year;medium;image-URL;page-URL;OriginCountry
1883_PaulCezanne_PortraetDesMme.jpg; Porträt des Mme Cézanne;Paul Cézanne;1883-1887; Öl auf Leinwand;https://upload.wikimedia.org/wikipedia/commons/4/49/Paul_C%C3%A9zanne_132.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_132.jpg;France
1865_PaulCezanne_PortraetDesOnkel.jpg; Porträt des Onkel Dominique;Paul Cézanne;1865-1867;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/53/Paul_C%C3%A9zanne_133.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_133.jpg;France
1866_PaulCezanne_PortraetDesOnkel.jpg; Porträt des Onkel Dominique als Mönch;Paul Cézanne;circa 1866;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/a/a6/Paul_C%C3%A9zanne_134.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_134.jpg;France
1906_PaulCezanne_PortraetDesVallier.jpg;Porträt des Vallier;Paul Cézanne;1906;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/7d/Paul_C%C3%A9zanne_135.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_135.jpg;France
1902_PaulCezanne_PortraetDesVallier.jpg;Porträt des Vallier Der Matrose;Paul Cézanne;1902-1906;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/87/Paul_C%C3%A9zanne_136.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_136.jpg;France
1876_PaulCezanne_PortraetDesVictor.jpg; Porträt des Victor Chocquet;Paul Cézanne;1876-1877;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d1/Paul_C%C3%A9zanne_137.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_137.jpg;France
1865_PaulCezanne_PortraetEinesAlten.jpg; Porträt eines alten Mannes;Paul Cézanne;circa 1865-1868;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d6/Paul_C%C3%A9zanne_139.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_139.jpg;France
1866_PaulCezanne_PortraetEines.jpg; Porträt eines Mannes;Paul Cézanne;circa 1866;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/75/Paul_C%C3%A9zanne_140.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_140.jpg;France
1895_PaulCezanne_PortraetGustave.jpg; Porträt Gustave Geffroy;Paul Cézanne;1895;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/4a/Paul_C%C3%A9zanne_141.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_141.jpg;France
1881_PaulCezanne_PortraetMadame.jpg; Porträt Madame Cézanne;Paul Cézanne;1881; Öl auf Leinwand;https://upload.wikimedia.org/wikipedia/commons/1/1b/Paul_C%C3%A9zanne_142.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_142.jpg;France
1877_PaulCezanne_Description.jpg;Description;Paul Cézanne;circa 1877;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/02/Paul_C%C3%A9zanne_144.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_144.jpg;France
1888_PaulCezanne_SchloßVonMarines.jpg;Schloß von Marines;Paul Cézanne;1888-90;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/3d/Paul_C%C3%A9zanne_145.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_145.jpg;France
1870_PaulCezanne_SchneeschmelzeIn.jpg;Schneeschmelze in L'Estaque;Paul Cézanne;circa 1870;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/6c/Paul_C%C3%A9zanne_146.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_146.jpg;France
1896_PaulCezanne_AnnecyLake.jpg;Annecy Lake;Paul Cézanne;1896;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/df/Paul_C%C3%A9zanne_148.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_148.jpg;France
1875_PaulCezanne_Selfportrait.jpg;Self-portrait.  ;Paul Cézanne;circa 1875;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/83/Paul_C%C3%A9zanne_149.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_149.jpg;France
1895_PaulCezanne_Selbstportraet.jpg; Selbstporträt;Paul Cézanne;circa 1895;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/62/Paul_C%C3%A9zanne_150.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_150.jpg;France
1895_PaulCezanne_Selfportrait.jpg;Self-portrait;Paul Cézanne;circa 1895;watercolor;https://upload.wikimedia.org/wikipedia/commons/3/34/Paul_C%C3%A9zanne_151.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_151.jpg;France
1875_PaulCezanne_Selfportrait.jpg;Self-portrait;Paul Cézanne;1875-1877;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b6/Paul_C%C3%A9zanne_152.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_152.jpg;France
1878_PaulCezanne_Selbstportraet.jpg; Selbstporträt;Paul Cézanne;1878-1880; Öl auf Leinwand;https://upload.wikimedia.org/wikipedia/commons/c/c2/Paul_C%C3%A9zanne_153.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_153.jpg;France
1879_PaulCezanne_Selbstportraet.jpg; Selbstporträt;Paul Cézanne;1879-1882;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/0c/Paul_C%C3%A9zanne_154.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_154.jpg;France
1883_PaulCezanne_Selbstportraet.jpg; Selbstporträt;Paul Cézanne;1883-1887;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/db/Paul_C%C3%A9zanne_155.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_155.jpg;France
1898_PaulCezanne_SelbstportraetMit.jpg;Selbstporträt mit Barett;Paul Cézanne;1898-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/c/cb/Paul_C%C3%A9zanne_156.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_156.jpg;France
1890_PaulCezanne_SelbstportraetMit.jpg; Selbstporträt mit Palette;Paul Cézanne;circa 1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/8e/Paul_C%C3%A9zanne_157.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_157.jpg;France
1881_PaulCezanne_SelbstportraetMit.jpg; Selbstporträt mit weißem Turban;Paul Cézanne;1881-1882;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/62/Paul_C%C3%A9zanne_158.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_158.jpg;France
1880_PaulCezanne_SelbstportraetVor.jpg;Selbstporträt vor olivfarbener Tapete;Paul Cézanne;1880-1881;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/42/Paul_C%C3%A9zanne_159.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_159.jpg;France
1875_PaulCezanne_SelbstportraetVor.jpg; Selbstporträt vor rosa Hintergrund;Paul Cézanne;circa 1875;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/17/Paul_C%C3%A9zanne_160.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_160.jpg;France
1898_PaulCezanne_SitzenderBauer.jpg; Sitzender Bauer.;Paul Cézanne;1898-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d8/Paul_C%C3%A9zanne_161.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_161.jpg;France
1900_PaulCezanne_SteinbruchBei.jpg;Steinbruch bei Bibémus;Paul Cézanne;circa 1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/40/Paul_C%C3%A9zanne_162.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_162.jpg;France
1898_PaulCezanne_SteinbruchBibemus.jpg; Steinbruch Bibemus;Paul Cézanne;1898-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/2b/Paul_C%C3%A9zanne_163.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_163.jpg;France
1879_PaulCezanne_Stilleben.jpg; Stilleben;Paul Cézanne;1879;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/74/Paul_C%C3%A9zanne_164.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_164.jpg;France
1883_PaulCezanne_Stilleben.jpg; Stilleben;Paul Cézanne;1883-1887;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/45/Paul_C%C3%A9zanne_165.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_165.jpg;France
1895_PaulCezanne_StillLife.jpg;Still Life;Paul Cézanne;circa between 1895 and 1900;watercolor;https://upload.wikimedia.org/wikipedia/commons/9/96/Paul_C%C3%A9zanne_166.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_166.jpg;France
1885_PaulCezanne_StillebenBlumen.jpg; Stilleben, Blumen in einer Vase;Paul Cézanne;1885-1888;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/6a/Paul_C%C3%A9zanne_167.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_167.jpg;France
1873_PaulCezanne_BouquetAuPetit.jpg;Bouquet au petit Delft;Paul Cézanne;1873;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/55/Paul_C%C3%A9zanne_168.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_168.jpg;France
1893_PaulCezanne_Stilleben.jpg; Stilleben, Draperie, Krug und Obstschale;Paul Cézanne;between 1893 and 1894;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/79/Paul_C%C3%A9zanne_169.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_169.jpg;France
1900_PaulCezanne_StillebenDrei.jpg;Stilleben, Drei Totenschädel;Paul Cézanne;circa 1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/f/f3/Paul_C%C3%A9zanne_170.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_170.jpg;France
1890_PaulCezanne_Stilleben.jpg; Stilleben, Ingwertopf;Paul Cézanne;1890-1893;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/4b/Paul_C%C3%A9zanne_172.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_172.jpg;France
1893_PaulCezanne_StillebenKrugUnd.jpg; Stilleben, Krug und Früchte;Paul Cézanne;1893-1894;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/6b/Paul_C%C3%A9zanne_173.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_173.jpg;France
1893_PaulCezanne_StillebenKrugUnd.jpg; Stilleben, Krug und Früchte auf einem Tisch;Paul Cézanne;1893-1894; Öl auf Papier, auf Holz;https://upload.wikimedia.org/wikipedia/commons/b/b1/Paul_C%C3%A9zanne_174.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_174.jpg;France
1893_PaulCezanne_StillebenMit.jpg; Stilleben mit Äpfeln;Paul Cézanne;1893-1894;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/3c/Paul_C%C3%A9zanne_175.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_175.jpg;France
1877_PaulCezanne_StillebenMit.jpg; Stilleben mit Äpfeln und Biskuits;Paul Cézanne;circa 1877;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d1/Paul_C%C3%A9zanne_176.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_176.jpg;France
1879_PaulCezanne_StillebenMit.jpg; Stilleben mit Äpfeln und Fruchtschale;Paul Cézanne;1879-1882;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/e/eb/Paul_C%C3%A9zanne_177.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_177.jpg;France
1895_PaulCezanne_StillebenMit.jpg; Stilleben mit Äpfeln und Gebäck;Paul Cézanne;circa 1895;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/e/ef/Paul_C%C3%A9zanne_178.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_178.jpg;France
1895_PaulCezanne_StillebenMit.jpg; Stilleben mit Äpfeln und Orangen;Paul Cézanne;1895-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/98/Paul_C%C3%A9zanne_179.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_179.jpg;France
1905_PaulCezanne_StillebenMit.jpg; Stilleben mit Äpfeln und Pfirsichen;Paul Cézanne;circa 1905;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/95/Paul_C%C3%A9zanne_180.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_180.jpg;France
1885_PaulCezanne_StillebenMit.jpg; Stilleben mit blauer Vase;Paul Cézanne;1885-1887;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/be/Paul_C%C3%A9zanne_182.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_182.jpg;France
1890_PaulCezanne_StillebenMit.jpg; Stilleben mit Blumen und Früchten;Paul Cézanne;1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/e/ee/Paul_C%C3%A9zanne_183.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_183.jpg;France
1865_PaulCezanne_StillebenMitBrot.jpg;Stilleben mit Brot und Eiern;Paul Cézanne;1865;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/60/Paul_C%C3%A9zanne_184.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_184.jpg;France
1890_PaulCezanne_StillebenMit.jpg; Stilleben mit Flasche und Apfelkorb;Paul Cézanne;1890-1894;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/f/f6/Paul_C%C3%A9zanne_186.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_186.jpg;France
1895_PaulCezanne_StillebenMit.jpg; Stilleben mit Flasche und Zwiebeln;Paul Cézanne;1895-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/06/Paul_C%C3%A9zanne_187.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_187.jpg;France
1888_PaulCezanne_StillebenMit.jpg; Stilleben mit Früchtekorb;Paul Cézanne;1888-1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/45/Paul_C%C3%A9zanne_188.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_188.jpg;No information
1885_PaulCezanne_StillebenMit.jpg; Stilleben mit Granatapfel und Birnen;Paul Cézanne;1885-1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/11/Paul_C%C3%A9zanne_189.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_189.jpg;France
1883_PaulCezanne_StillebenMit.jpg; Stilleben mit Kirschen und Pfirsichen;Paul Cézanne;1883-1887;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/7/70/Paul_C%C3%A9zanne_191.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_191.jpg;France
1879_PaulCezanne_StillebenMit.jpg; Stilleben mit Obstschale;Paul Cézanne;between 1879 and 1880;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/67/Paul_C%C3%A9zanne_192.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_192.jpg;France
1877_PaulCezanne_StillebenMit.jpg; Stilleben mit offener Schublade;Paul Cézanne;1877-1879;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/1d/Paul_C%C3%A9zanne_193.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_193.jpg;France
1895_PaulCezanne_StillebenMit.jpg; Stilleben mit Orangen;Paul Cézanne;1895-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b3/Paul_C%C3%A9zanne_194.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_194.jpg;France
1895_PaulCezanne_StillebenMitPutto.jpg; Stilleben mit Putto;Paul Cézanne;circa 1895; Öl auf Papier, auf Holz;https://upload.wikimedia.org/wikipedia/commons/d/d5/Paul_C%C3%A9zanne_195.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_195.jpg;France
1877_PaulCezanne_StillebenMit.jpg; Stilleben mit sieben Äpfeln;Paul Cézanne;1877-1878;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/2c/Paul_C%C3%A9zanne_196.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_196.jpg;France
1895_PaulCezanne_StillebenMit.jpg; Stilleben mit Statuette;Paul Cézanne;circa 1895;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/0/05/Paul_C%C3%A9zanne_197.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_197.jpg;France
1884_PaulCezanne_StillebenMit.jpg; Stilleben mit Suppenterrine;Paul Cézanne;um 1884;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/16/Paul_C%C3%A9zanne_198.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_198.jpg;France
1888_PaulCezanne_StillebenMit.jpg; Stilleben mit Zuckerdose;Paul Cézanne;circa 1888-1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/57/Paul_C%C3%A9zanne_199.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_199.jpg;France
1896_PaulCezanne_StillebenMit.jpg; Stilleben mit Zwiebeln;Paul Cézanne;1896-1898;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/29/Paul_C%C3%A9zanne_200.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_200.jpg;France
1893_PaulCezanne_Stilleben.jpg; Stilleben, Pfefferminzflasche;Paul Cézanne;1893-1895;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/16/Paul_C%C3%A9zanne_201.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_201.jpg;France
1890_PaulCezanne_Stilleben.jpg; Stilleben, Rumflasche;Paul Cézanne;circa 1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/92/Paul_C%C3%A9zanne_202.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_202.jpg;France
1898_PaulCezanne_Français.jpg;Français :;Paul Cézanne;1898-1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/24/Paul_C%C3%A9zanne_203.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_203.jpg;France
1878_PaulCezanne_StillebenSchale.jpg; Stilleben, Schale mit Äpfeln;Paul Cézanne;circa 1878-1879;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/36/Paul_C%C3%A9zanne_204.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_204.jpg;France
1890_PaulCezanne_StillebenTulpen.jpg; Stilleben, Tulpen und Äpfel;Paul Cézanne;1890-1894;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/e/e5/Paul_C%C3%A9zanne_205.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_205.jpg;France
1902_PaulCezanne_StillebenVaseMit.jpg; Stilleben, Vase mit Blumen;Paul Cézanne;1902-1903;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d6/Paul_C%C3%A9zanne_206.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_206.jpg;France
1890_PaulCezanne_StillebenVaseMit.jpg;Stilleben, Vase mit Tulpen;Paul Cézanne;1890-1892;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/59/Paul_C%C3%A9zanne_207.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_207.jpg;France
1898_PaulCezanne_StraßeAnDer.jpg;Straße an der Montagne Sainte-Victoire;Paul Cézanne;1898-1902;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/94/Paul_C%C3%A9zanne_208.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_208.jpg;France
1879_PaulCezanne_TurnInTheRoad.jpg;Turn in the Road;Paul Cézanne;1879-1882;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/53/Paul_C%C3%A9zanne_211.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_211.jpg;France
1899_PaulCezanne_StraßenkurveIn.jpg;Straßenkurve in Montgeroult;Paul Cézanne;1899;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/82/Paul_C%C3%A9zanne_212.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_212.jpg;France
1888_PaulCezanne_TaubenschlagBei.jpg;Taubenschlag bei Montbriant;Paul Cézanne;1888-1892;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/bf/Paul_C%C3%A9zanne_213.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_213.jpg;France
1888_PaulCezanne_UferDerOise.jpg;Ufer der Oise;Paul Cézanne;1888;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/9b/Paul_C%C3%A9zanne_214.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_214.jpg;France
1886_PaulCezanne_UmgepungVon.jpg; Umgepung von Gardanne;Paul Cézanne;1886-1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/1c/Paul_C%C3%A9zanne_215.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_215.jpg;France
1862_PaulCezanne_UrteilDesParis.jpg; Urteil des Paris;Paul Cézanne;1862-1864;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/4b/Paul_C%C3%A9zanne_216.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_216.jpg;France
1870_PaulCezanne_VersuchungDes.jpg;Versuchung des heiligen Antonius;Paul Cézanne;circa 1870;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/40/Paul_C%C3%A9zanne_217.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_217.jpg;France
1887_PaulCezanne_Viadukt.jpg;Viadukt;Paul Cézanne;1887;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/2c/Paul_C%C3%A9zanne_218.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_218.jpg;France
1869_PaulCezanne_VorbereitungAuf.jpg; Vorbereitung auf das Begräbnis Die Autopsie;Paul Cézanne;1869;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/5/5b/Paul_C%C3%A9zanne_219.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_219.jpg;France
1900_PaulCezanne_WaldBeiDen.jpg;Wald bei den Felsenhöhlen oberhalb des Château Noir;Paul Cézanne;1900-1904;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/f/f0/Paul_C%C3%A9zanne_220.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_220.jpg;No information
1890_PaulCezanne_Waldstueck.jpg;Waldstück;Paul Cézanne;1890-1892;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/1/1f/Paul_C%C3%A9zanne_221.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_221.jpg;France
1892_PaulCezanne_ZweiKartenspieler.jpg;Zwei Kartenspieler;Paul Cézanne;1892-1893;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/82/Paul_C%C3%A9zanne_222.jpg;https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_222.jpg;France
1885_PaulMeyerheim_Lions.jpg;Lions;Paul Meyerheim;1885;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/6a/Paul_Friedrich_Meyerheim_001.jpg;https://commons.wikimedia.org/wiki/File:Paul_Friedrich_Meyerheim_001.jpg;Germany
1889_GaryKirchenbauer_Français.jpg;Français :;Gary Kirchenbauer;1889;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/b/b5/Paul_Gauguin_-_%22In_the_waves%22_or_%22Ondine%22_-_1889.jpg;https://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_%22In_the_waves%22_or_%22Ondine%22_-_1889.jpg;France
1889_NationalGalleryOfArt_Français.jpg;Français :;National Gallery of Art;1889;oil on panel;https://upload.wikimedia.org/wikipedia/commons/6/64/Paul_Gauguin_-_Self-Portrait_with_Halo_and_Snake.jpg;https://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Self-Portrait_with_Halo_and_Snake.jpg;No information
1880_PaulGauguin_StudyOfANude.jpg;Study of a Nude Suzanne Sewing;Paul Gauguin;1880;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/2/2e/Paul_Gauguin_001.jpg;https://commons.wikimedia.org/wiki/File:Paul_Gauguin_001.jpg;France
